33537,32859,14780,33680,33231,13120,33310,32823,14159,37025,36196,60856,34130,32805,15794,33293,32642,14965,32917,34134,19742,32979,34193,17396,32739,32750,13539,32767,32771,13415,32765,32697,13574,32713,32721,13767,33512,33120,14518,33167,34814,15089,33997,33437,13757,32163,35417,16586
33537,32864,14790,33677,33228,13109,33314,32828,14171,37022,36204,60901,34135,32815,15790,33294,32636,14924,32917,34140,19751,32974,34187,17413,32744,32749,13525,32768,32770,13416,32767,32701,13555,32713,32726,13750,33511,33129,14526,33167,34812,15072,33998,33442,13759,32165,35432,16594
33535,32865,14779,33678,33238,13097,33315,32831,14182,37034,36210,60880,34138,32805,15807,33299,32652,14986,32917,34132,19757,32978,34195,17412,32738,32754,13543,32769,32772,13414,32774,32695,13548,32712,32719,13760,33503,33123,14537,33162,34824,15052,34001,33439,13772,32162,35425,16586
33536,32866,14791,33677,33227,13103,33315,32831,14181,37029,36212,60905,34137,32804,15785,33294,32645,14908,32916,34137,19780,32978,34190,17418,32736,32756,13534,32769,32774,13419,32771,32688,13546,32707,32716,13745,33507,33118,14518,33164,34823,15085,34000,33437,13753,32163,35424,16619
33537,32860,14798,33678,33233,13113,33313,32834,14179,37026,36225,60904,34137,32807,15805,33295,32637,14962,32916,34132,19752,32976,34187,17412,32739,32748,13534,32764,32768,13452,32767,32694,13562,32712,32727,13747,33510,33116,14520,33165,34817,15060,33999,33436,13775,32162,35425,16610
33533,32864,14797,33676,33230,13114,33314,32830,14172,37026,36217,60934,34141,32803,15779,33295,32637,14897,32922,34136,19736,32977,34192,17399,32737,32746,13522,32765,32773,13438,32767,32697,13553,32715,32722,13763,33509,33122,14525,33169,34815,15064,34000,33442,13770,32161,35429,16588
33536,32866,14787,33681,33237,13108,33317,32833,14160,37023,36205,60907,34139,32813,15788,33293,32645,14935,32917,34135,19771,32974,34190,17400,32736,32753,13535,32765,32776,13394,32771,32699,13548,32710,32718,13739,33507,33118,14517,33161,34822,15060,33997,33433,13783,32166,35427,16620
33536,32863,14783,33679,33235,13100,33313,32828,14151,37027,36217,60869,34136,32808,15790,33291,32632,14991,32919,34140,19779,32976,34186,17392,32736,32748,13536,32767,32768,13414,32769,32695,13552,32712,32731,13757,33510,33119,14522,33166,34825,15055,34003,33442,13771,32162,35433,16605
33531,32861,14794,33675,33227,13111,33309,32832,14157,37029,36225,60911,34138,32809,15778,33290,32642,14964,32914,34133,19756,32977,34182,17419,32743,32751,13544,32768,32770,13405,32767,32701,13577,32710,32725,13752,33511,33119,14506,33166,34823,15069,33999,33437,13756,32162,35422,16609
33535,32865,14786,33677,33235,13106,33312,32817,14145,37025,36199,60896,34133,32808,15800,33291,32636,14956,32914,34134,19763,32975,34183,17426,32737,32748,13527,32771,32771,13397,32768,32692,13588,32713,32719,13780,33508,33115,14511,33168,34821,15051,34000,33437,13746,32161,35425,16602
33530,32868,14797,33679,33236,13130,33311,32832,14156,37021,36202,60871,34137,32813,15796,33290,32633,14929,32918,34142,19756,32978,34186,17401,32741,32753,13505,32764,32774,13414,32763,32693,13570,32711,32725,13751,33509,33121,14521,33163,34815,15082,33999,33438,13754,32162,35423,16603
