65535,65535,65535,32341,32145,11391,32641,32151,15397,33153,32519,15545,32768,32246,9191,32285,32396,16360,32765,31919,15447,33033,33335,16194,32841,30461,15801,32440,31700,15747,32432,30019,15521,32546,32511,17491,32454,28948,16629,34684,35806,18457,31559,25407,16749,34859,34960,15632
65535,65535,65535,32341,32138,11390,32642,32153,15441,33160,32515,15499,32761,32247,9217,32291,32404,16382,32766,31911,15418,33034,33337,16164,32843,30467,15867,32443,31702,15769,32432,30027,15522,32551,32506,17473,32454,28961,16607,34679,35809,18409,31557,25404,16791,34853,34958,15615
65535,65535,65535,32339,32144,11396,32644,32168,15415,33160,32510,15520,32763,32257,9206,32289,32406,16403,32770,31930,15366,33036,33333,16158,32841,30469,15770,32440,31702,15775,32436,30030,15549,32549,32510,17417,32454,28947,16572,34679,35814,18484,31560,25395,16781,34852,34967,15590
65535,65535,65535,32339,32136,11385,32640,32154,15485,33158,32506,15538,32758,32239,9136,32290,32412,16335,32768,31919,15382,33033,33339,16158,32842,30465,15764,32437,31698,15840,32431,30023,15444,32554,32505,17497,32459,28956,16597,34681,35816,18452,31559,25400,16794,34854,34955,15683
65535,65535,65535,32341,32140,11389,32640,32157,15434,33157,32514,15453,32763,32245,9167,32287,32407,16338,32766,31929,15397,33032,33329,16215,32846,30460,15890,32443,31706,15780,32434,30025,15515,32552,32511,17488,32458,28956,16563,34682,35809,18443,31560,25392,16844,34853,34960,15611
65535,65535,65535,32338,32138,11383,32642,32162,15406,33162,32515,15489,32758,32250,9176,32288,32402,16380,32770,31921,15464,33030,33337,16167,32844,30458,15820,32441,31699,15766,32435,30017,15548,32550,32502,17386,32460,28942,16632,34685,35813,18470,31562,25400,16835,34859,34964,15666
65535,65535,65535,32339,32148,11392,32641,32155,15443,33160,32508,15472,32765,32252,9184,32291,32399,16305,32767,31929,15405,33029,33336,16235,32843,30464,15855,32440,31704,15828,32437,30023,15518,32554,32505,17524,32459,28949,16625,34679,35821,18394,31559,25406,16808,34854,34962,15667
65535,65535,65535,32338,32138,11393,32640,32163,15439,33159,32509,15514,32760,32243,9208,32293,32399,16415,32766,31924,15421,33032,33340,16237,32844,30467,15916,32441,31705,15847,32436,30029,15519,32552,32508,17450,32459,28952,16668,34684,35810,18436,31559,25406,16821,34856,34958,15563
65535,65535,65535,32343,32150,11385,32646,32155,15397,33160,32506,15541,32760,32248,9191,32290,32404,16393,32766,31932,15452,33028,33331,16173,32842,30453,15855,32441,31702,15789,32437,30015,15511,32550,32506,17447,32456,28950,16554,34685,35822,18498,31559,25393,16814,34856,34957,15652
65535,65535,65535,32339,32143,11394,32642,32154,15456,33157,32509,15499,32759,32249,9227,32284,32401,16344,32764,31914,15346,33030,33335,16237,32848,30460,15807,32441,31699,15764,32434,30023,15543,32554,32504,17377,32456,28957,16587,34680,35814,18476,31564,25389,16814,34857,34962,15619
65535,65535,65535,32343,32135,11386,32649,32157,15379,33163,32517,15531,32759,32256,9164,32286,32403,16323,32767,31928,15362,33034,33336,16217,32848,30466,15917,32438,31699,15750,32437,30032,15587,32557,32510,17496,32456,28951,16629,34682,35800,18455,31559,25392,16815,34854,34960,15595
