32620,32687,13462,32676,32815,13213,32707,32788,12606,32638,32684,13738,32686,32838,13232,32691,32846,11688,32683,32791,13773,32699,32790,11651,32650,32815,13633,32696,32759,13519,32682,32791,11313,32695,32740,13814,32670,32921,11646,32725,32879,11736,32715,32854,11585,32773,32853,12048
32619,32689,13466,32677,32808,13160,32705,32791,12602,32645,32678,13668,32682,32835,13190,32693,32848,11709,32684,32799,13739,32698,32787,11604,32651,32806,13504,32692,32767,13496,32681,32788,11295,32693,32739,13855,32666,32916,11598,32721,32889,11704,32708,32855,11559,32772,32855,12044
32625,32682,13510,32675,32824,13140,32705,32782,12594,32639,32671,13772,32684,32838,13242,32693,32844,11692,32688,32799,13720,32692,32796,11652,32645,32818,13524,32691,32751,13516,32681,32783,11300,32691,32739,13836,32667,32921,11617,32727,32887,11671,32712,32851,11621,32770,32866,12053
32625,32687,13440,32680,32815,13181,32707,32799,12614,32646,32680,13735,32684,32836,13233,32694,32845,11717,32686,32787,13719,32696,32797,11652,32644,32806,13577,32691,32765,13489,32678,32784,11299,32695,32740,13833,32668,32918,11597,32722,32882,11723,32711,32855,11555,32770,32850,12044
32622,32687,13484,32675,32821,13175,32709,32793,12579,32641,32681,13784,32685,32838,13193,32693,32843,11677,32687,32793,13687,32697,32796,11689,32647,32806,13495,32694,32754,13483,32688,32788,11274,32689,32739,13892,32666,32918,11600,32727,32884,11701,32714,32855,11615,32771,32859,12048
32618,32685,13432,32679,32811,13175,32710,32789,12622,32643,32677,13774,32684,32841,13216,32690,32850,11708,32689,32804,13732,32696,32796,11650,32651,32804,13531,32696,32758,13472,32680,32787,11291,32697,32745,13839,32670,32924,11621,32724,32880,11691,32716,32849,11612,32773,32853,12045
32618,32687,13474,32676,32818,13162,32706,32800,12581,32640,32676,13750,32685,32829,13213,32691,32843,11734,32686,32797,13697,32699,32793,11651,32650,32812,13601,32694,32763,13513,32684,32789,11285,32696,32744,13889,32665,32917,11608,32724,32887,11708,32716,32859,11588,32771,32861,12053
32622,32693,13512,32678,32817,13212,32706,32800,12590,32640,32678,13740,32683,32836,13215,32692,32848,11675,32690,32792,13760,32695,32791,11644,32653,32803,13530,32697,32764,13491,32682,32789,11307,32696,32735,13901,32670,32916,11648,32723,32874,11693,32716,32851,11603,32770,32858,12045
32618,32688,13488,32673,32811,13118,32706,32793,12593,32639,32684,13728,32680,32838,13240,32689,32841,11704,32681,32791,13738,32702,32791,11637,32652,32808,13566,32694,32761,13531,32684,32796,11294,32694,32741,13868,32671,32919,11638,32723,32879,11722,32713,32858,11591,32765,32850,12032
32621,32689,13458,32676,32815,13132,32709,32796,12597,32640,32674,13780,32683,32844,13263,32691,32845,11708,32683,32803,13710,32699,32790,11612,32646,32806,13502,32690,32769,13531,32684,32789,11319,32694,32746,13849,32669,32912,11609,32725,32883,11704,32713,32842,11595,32770,32856,12044
32620,32691,13433,32678,32818,13173,32712,32790,12600,32640,32678,13751,32684,32837,13205,32692,32841,11672,32688,32795,13695,32698,32786,11681,32648,32807,13575,32692,32761,13463,32678,32796,11306,32696,32744,13862,32666,32921,11615,32728,32878,11702,32718,32851,11579,32770,32851,12053
32620,32684,13542,32675,32811,13109,32710,32793,12599,32643,32674,13699,32684,32838,13181,32695,32844,11703,32688,32796,13738,32693,32782,11640,32648,32805,13510,32697,32762,13528,32682,32791,11275,32694,32744,13804,32670,32924,11620,32721,32881,11696,32713,32854,11573,32771,32863,12037
32619,32691,13556,32679,32822,13110,32714,32791,12603,32640,32674,13733,32682,32835,13269,32691,32852,11694,32685,32804,13787,32695,32789,11646,32649,32812,13495,32695,32757,13468,32682,32787,11290,32698,32746,13863,32666,32920,11632,32721,32892,11721,32711,32852,11575,32771,32859,12043
32617,32689,13468,32674,32810,13144,32709,32791,12590,32639,32670,13750,32684,32834,13238,32694,32842,11697,32688,32798,13741,32697,32788,11612,32649,32809,13568,32691,32755,13489,32681,32792,11304,32692,32744,13869,32669,32913,11658,32725,32883,11720,32711,32847,11593,32769,32864,12021
32617,32685,13475,32679,32816,13141,32713,32795,12571,32640,32675,13751,32683,32836,13216,32688,32839,11696,32683,32797,13743,32699,32782,11621,32646,32814,13530,32691,32756,13553,32677,32784,11272,32692,32739,13840,32667,32914,11662,32726,32881,11696,32714,32853,11599,32773,32853,12038
32617,32685,13507,32674,32817,13128,32712,32798,12583,32640,32689,13748,32686,32842,13230,32689,32850,11702,32682,32809,13700,32696,32795,11657,32647,32809,13582,32690,32756,13535,32683,32788,11302,32690,32746,13831,32664,32918,11635,32725,32882,11705,32717,32850,11565,32776,32855,12050
32619,32684,13552,32674,32821,13159,32707,32795,12604,32639,32678,13755,32687,32829,13298,32690,32841,11683,32687,32790,13709,32701,32798,11654,32644,32810,13539,32698,32755,13533,32682,32791,11296,32695,32742,13891,32671,32910,11626,32722,32876,11716,32713,32848,11588,32774,32855,12049
32618,32685,13457,32681,32819,13095,32710,32790,12604,32641,32686,13662,32685,32836,13286,32697,32841,11686,32686,32789,13679,32699,32789,11621,32650,32814,13528,32692,32764,13467,32682,32790,11282,32687,32737,13887,32667,32917,11624,32725,32876,11689,32717,32856,11578,32772,32857,12049
