32819,32639,13186,32766,32649,13053,32755,32683,13225,32771,32732,13127,32868,32661,12804,32696,32790,12321,32766,32706,12925,32773,32703,13077,32876,32771,12855,32764,32735,12329,32777,32739,12407,32773,32671,12950,32858,32860,13042,32781,32802,12989,32776,32729,12890,32764,32585,13387
32814,32648,13169,32766,32649,13095,32752,32692,13247,32772,32711,13234,32870,32658,12766,32694,32791,12313,32769,32712,12951,32770,32704,13062,32875,32777,12833,32763,32739,12294,32780,32741,12446,32775,32661,13005,32852,32859,13036,32785,32811,12980,32773,32728,12944,32763,32580,13384
32820,32644,13183,32764,32653,13068,32754,32696,13222,32776,32722,13221,32864,32661,12791,32698,32788,12317,32767,32710,12921,32774,32701,13060,32875,32765,12845,32767,32741,12299,32779,32743,12413,32777,32669,12939,32858,32861,13038,32787,32806,12993,32779,32731,12935,32757,32572,13415
32818,32645,13174,32761,32650,13041,32757,32696,13200,32771,32716,13179,32870,32663,12791,32694,32793,12316,32768,32714,12926,32771,32704,13104,32876,32778,12859,32762,32740,12315,32784,32748,12431,32772,32679,12912,32860,32859,13023,32785,32807,12999,32779,32740,12946,32761,32578,13390
32811,32646,13195,32766,32645,13146,32754,32685,13219,32772,32723,13237,32866,32654,12796,32694,32796,12319,32767,32717,12975,32773,32695,13074,32877,32766,12846,32763,32736,12315,32780,32744,12448,32773,32678,12970,32858,32850,13021,32786,32807,13004,32777,32731,12933,32764,32576,13397
32813,32652,13171,32767,32653,13092,32754,32693,13250,32772,32726,13193,32868,32659,12803,32694,32792,12306,32769,32710,12974,32772,32705,13077,32877,32779,12839,32765,32738,12341,32778,32745,12440,32777,32669,12990,32858,32861,13037,32785,32807,13009,32771,32729,12968,32761,32568,13421
32816,32641,13163,32766,32658,13065,32756,32686,13208,32773,32719,13180,32869,32655,12796,32697,32803,12326,32766,32712,12947,32772,32700,13027,32876,32765,12831,32767,32739,12300,32781,32747,12446,32776,32675,12963,32859,32852,13020,32786,32803,12993,32776,32733,12912,32760,32579,13397
32815,32654,13181,32764,32666,13067,32756,32693,13176,32778,32719,13126,32868,32660,12822,32697,32796,12295,32764,32714,12991,32771,32711,13027,32872,32772,12846,32769,32739,12310,32778,32743,12446,32780,32672,12906,32853,32856,13074,32785,32802,12976,32776,32721,12897,32765,32583,13409
32815,32655,13167,32769,32655,13079,32753,32689,13153,32774,32719,13246,32869,32650,12789,32692,32790,12316,32764,32710,12971,32770,32702,13058,32877,32777,12860,32764,32742,12313,32782,32745,12458,32778,32668,12913,32858,32852,13036,32784,32792,12990,32772,32740,12926,32764,32574,13411
32817,32652,13192,32765,32655,13069,32755,32696,13193,32774,32726,13133,32867,32656,12801,32695,32789,12320,32770,32719,12994,32774,32703,13061,32876,32773,12822,32763,32740,12289,32781,32750,12458,32776,32678,12947,32858,32857,13032,32791,32800,13001,32777,32727,12925,32764,32579,13406
32815,32644,13168,32762,32663,12991,32753,32691,13232,32769,32714,13188,32871,32656,12791,32696,32787,12320,32767,32707,12955,32774,32700,13060,32877,32767,12840,32768,32739,12290,32780,32743,12446,32775,32672,12881,32862,32864,13051,32782,32801,12972,32776,32728,12936,32764,32579,13393
32816,32643,13195,32766,32657,13118,32753,32686,13126,32778,32721,13184,32867,32661,12819,32694,32788,12325,32765,32706,12917,32775,32698,13096,32877,32775,12852,32767,32738,12320,32779,32750,12438,32778,32671,12915,32860,32864,13034,32790,32809,12995,32771,32735,12956,32763,32576,13415
32816,32648,13162,32762,32658,13124,32756,32692,13219,32772,32723,13241,32868,32659,12828,32696,32791,12303,32766,32711,12941,32776,32697,13059,32875,32768,12816,32763,32745,12325,32780,32748,12434,32776,32671,12978,32858,32859,13039,32783,32809,13000,32777,32735,12919,32764,32575,13416
32817,32651,13189,32762,32657,13082,32753,32692,13218,32773,32719,13240,32868,32655,12793,32700,32788,12328,32765,32709,13058,32773,32700,13095,32873,32770,12863,32768,32740,12301,32777,32751,12456,32774,32670,12897,32860,32859,13039,32781,32804,12990,32774,32721,12928,32765,32575,13375
32815,32651,13158,32767,32653,12991,32753,32685,13196,32777,32720,13245,32870,32655,12803,32697,32796,12302,32768,32710,13004,32771,32699,12996,32875,32765,12837,32765,32739,12291,32777,32748,12436,32776,32676,12959,32852,32855,13016,32787,32804,13008,32778,32732,12964,32766,32579,13402
32816,32651,13177,32765,32657,13018,32754,32698,13203,32775,32726,13248,32871,32658,12810,32699,32789,12318,32767,32709,12939,32771,32700,13053,32875,32769,12856,32763,32748,12290,32779,32750,12420,32776,32669,12999,32857,32861,13037,32788,32801,12966,32775,32732,12971,32767,32576,13393
32817,32650,13158,32763,32653,13077,32756,32692,13243,32774,32721,13280,32866,32659,12773,32696,32789,12292,32767,32709,12981,32777,32706,13011,32873,32778,12846,32762,32745,12327,32779,32748,12422,32777,32669,12951,32856,32862,13024,32786,32804,12981,32775,32732,13001,32764,32571,13390
32815,32647,13187,32764,32650,13054,32754,32692,13169,32774,32718,13222,32871,32653,12794,32697,32794,12305,32767,32711,12929,32773,32706,12945,32878,32770,12852,32764,32745,12312,32780,32750,12424,32776,32673,12988,32861,32864,13037,32784,32806,12984,32770,32728,12976,32765,32583,13413
32816,32647,13166,32764,32659,13047,32754,32694,13199,32777,32723,13235,32869,32660,12787,32700,32797,12320,32765,32712,12985,32775,32711,13032,32878,32768,12838,32763,32734,12312,32779,32747,12441,32781,32669,12905,32859,32853,13047,32782,32806,12981,32777,32729,12964,32763,32581,13401
32821,32649,13167,32767,32658,13093,32755,32688,13163,32777,32719,13224,32870,32660,12807,32695,32789,12309,32765,32713,13029,32770,32704,12994,32875,32768,12843,32765,32745,12311,32778,32749,12407,32780,32670,12944,32863,32865,13060,32784,32810,12979,32774,32729,12909,32763,32573,13419
32816,32651,13185,32762,32650,13125,32758,32685,13196,32773,32721,13155,32867,32655,12795,32699,32792,12312,32767,32710,13028,32773,32703,13021,32875,32764,12848,32764,32738,12320,32779,32746,12442,32775,32674,12951,32858,32859,13031,32784,32799,12999,32774,32735,12975,32764,32581,13396
32814,32653,13190,32764,32655,13020,32755,32689,13184,32772,32725,13267,32871,32664,12801,32693,32796,12316,32766,32709,12917,32769,32708,13114,32877,32771,12810,32767,32742,12313,32780,32740,12445,32776,32668,13011,32859,32857,13028,32787,32800,12980,32777,32743,12914,32764,32573,13389
32813,32648,13165,32766,32662,13113,32754,32692,13199,32775,32726,13221,32874,32657,12786,32698,32797,12294,32766,32713,12923,32773,32703,13031,32877,32777,12842,32762,32733,12292,32783,32748,12422,32771,32673,12968,32857,32855,13033,32782,32800,12991,32775,32730,12933,32762,32578,13393
32816,32640,13182,32765,32664,13099,32751,32690,13170,32772,32723,13150,32869,32654,12784,32697,32791,12304,32766,32714,12976,32773,32704,13016,32873,32767,12847,32767,32749,12331,32777,32747,12450,32779,32669,12896,32857,32860,13027,32785,32806,12985,32774,32728,12932,32762,32572,13423
32817,32646,13200,32761,32654,13068,32757,32696,13222,32775,32725,13221,32870,32658,12829,32696,32791,12319,32766,32715,13001,32769,32710,13046,32875,32774,12841,32763,32741,12294,32778,32748,12413,32777,32666,12989,32857,32856,13044,32787,32806,12973,32770,32723,13001,32759,32584,13377
32813,32648,13182,32767,32649,13038,32756,32691,13181,32772,32727,13211,32870,32655,12775,32698,32790,12297,32768,32708,12977,32776,32703,13071,32876,32777,12830,32762,32744,12325,32775,32751,12404,32780,32671,12943,32859,32858,13041,32789,32796,12991,32773,32729,12918,32763,32579,13405
32818,32651,13166,32765,32664,13090,32753,32693,13221,32776,32710,13231,32872,32662,12791,32697,32783,12315,32763,32711,12964,32773,32702,13081,32876,32777,12853,32764,32731,12305,32783,32737,12424,32779,32673,13008,32856,32862,13042,32785,32806,13007,32778,32735,12924,32766,32577,13388
32811,32647,13186,32765,32655,13069,32755,32681,13172,32774,32719,13247,32871,32660,12778,32694,32791,12320,32762,32713,12966,32775,32705,13027,32876,32768,12831,32762,32752,12316,32780,32745,12437,32778,32672,12912,32860,32864,13026,32785,32807,13008,32779,32734,12954,32760,32568,13385
32816,32647,13179,32767,32657,13116,32755,32684,13215,32776,32718,13172,32872,32648,12782,32691,32788,12315,32765,32711,12975,32774,32700,13066,32881,32766,12849,32767,32740,12309,32779,32745,12439,32776,32671,12972,32861,32863,13015,32783,32801,12976,32775,32734,12924,32763,32583,13384
32815,32651,13165,32766,32655,13025,32752,32687,13163,32774,32720,13260,32870,32660,12809,32702,32788,12330,32767,32717,12936,32774,32694,12964,32875,32766,12847,32764,32743,12297,32778,32744,12441,32780,32672,12939,32857,32861,13034,32786,32804,13004,32775,32730,12883,32760,32579,13402
32818,32649,13146,32765,32665,13046,32755,32689,13153,32776,32720,13200,32868,32647,12807,32700,32782,12323,32766,32711,12998,32776,32702,13008,32879,32771,12836,32762,32744,12325,32779,32737,12410,32775,32675,12991,32858,32862,13044,32783,32802,12982,32773,32733,12956,32761,32568,13396
32814,32649,13183,32763,32658,13076,32753,32692,13177,32774,32719,13191,32868,32661,12792,32694,32790,12303,32765,32715,12950,32774,32699,13028,32879,32774,12836,32764,32735,12288,32777,32753,12443,32775,32675,12945,32858,32862,13035,32787,32800,12998,32773,32733,12950,32763,32577,13396
32816,32656,13136,32767,32659,13088,32752,32693,13185,32776,32719,13152,32871,32661,12780,32692,32789,12331,32768,32708,13068,32773,32701,13036,32876,32783,12864,32765,32747,12331,32778,32753,12413,32775,32670,12907,32853,32854,13026,32784,32802,12981,32778,32725,12902,32762,32584,13417
32815,32654,13188,32768,32648,12989,32754,32693,13193,32776,32718,13257,32872,32661,12773,32701,32785,12319,32767,32713,12952,32775,32706,13026,32877,32767,12841,32769,32744,12329,32780,32746,12452,32775,32670,12989,32857,32858,13047,32787,32811,12971,32778,32729,12899,32760,32580,13392
32819,32656,13172,32761,32656,13064,32756,32686,13197,32778,32721,13246,32867,32661,12814,32698,32790,12330,32762,32709,12996,32771,32704,13057,32874,32776,12839,32763,32738,12311,32780,32741,12442,32782,32669,12943,32856,32865,13045,32782,32803,12999,32779,32731,12945,32766,32571,13379
32815,32655,13177,32763,32655,13071,32751,32695,13199,32773,32723,13203,32871,32648,12813,32702,32804,12321,32769,32710,12916,32771,32707,13078,32880,32769,12841,32766,32739,12299,32779,32739,12427,32776,32671,12886,32860,32856,13036,32786,32801,12986,32777,32736,12910,32760,32572,13412
32818,32650,13154,32764,32653,13021,32752,32688,13169,32771,32713,13224,32867,32659,12800,32698,32801,12333,32767,32709,12949,32773,32701,12949,32875,32766,12840,32768,32747,12312,32778,32743,12448,32776,32674,12930,32856,32861,13027,32786,32800,12984,32773,32726,12994,32763,32578,13383
32818,32649,13153,32761,32666,13049,32753,32694,13210,32772,32720,13202,32871,32663,12789,32694,32795,12317,32765,32720,12993,32774,32705,12984,32875,32763,12846,32764,32742,12330,32777,32753,12443,32774,32670,12956,32856,32851,13040,32785,32808,12996,32776,32739,12895,32768,32576,13426
