32877,27633,43175,31697,30364,47327,32151,29884,44790,28925,33516,44948,33429,29854,40868,31663,31805,42656,31529,29489,43446,29778,29004,44383,33651,30750,43059,32684,29846,42625,32344,29751,42362,29574,31605,42494,33920,33348,41782,31612,33266,43077,32446,31867,43123,29993,31360,43885
32879,27639,43153,31697,30372,47336,32148,29882,44774,28919,33516,44944,33434,29857,40860,31665,31813,42646,31526,29489,43436,29774,29008,44357,33649,30747,43075,32679,29853,42613,32345,29736,42377,29582,31609,42486,33915,33361,41777,31615,33259,43061,32450,31867,43116,29989,31364,43899
32875,27629,43164,31698,30376,47343,32154,29875,44777,28918,33514,44940,33434,29844,40881,31659,31818,42662,31525,29488,43451,29777,28997,44358,33652,30754,43061,32686,29852,42606,32347,29751,42361,29576,31607,42516,33911,33349,41776,31609,33259,43064,32447,31873,43122,29989,31369,43866
32876,27635,43174,31700,30370,47340,32150,29877,44791,28926,33517,44922,33427,29856,40880,31667,31804,42655,31530,29494,43441,29779,28999,44367,33654,30749,43070,32682,29844,42618,32346,29737,42364,29576,31608,42493,33917,33349,41789,31614,33265,43065,32446,31871,43111,29991,31360,43892
32879,27625,43178,31701,30378,47340,32150,29875,44787,28916,33520,44947,33429,29849,40879,31665,31814,42652,31523,29484,43446,29783,29000,44359,33650,30747,43066,32680,29852,42602,32347,29742,42369,29580,31615,42492,33916,33345,41785,31608,33260,43065,32451,31873,43125,29993,31362,43877
32882,27630,43175,31699,30379,47346,32151,29874,44809,28918,33520,44939,33426,29850,40872,31665,31810,42655,31527,29482,43468,29780,29008,44347,33653,30755,43069,32682,29853,42612,32347,29740,42374,29581,31613,42487,33920,33350,41774,31615,33266,43059,32446,31872,43137,29984,31362,43900
32877,27637,43175,31700,30375,47334,32149,29882,44773,28916,33521,44944,33433,29859,40876,31668,31801,42658,31529,29480,43446,29784,29002,44361,33648,30733,43068,32683,29849,42606,32345,29746,42384,29576,31602,42499,33915,33351,41768,31616,33260,43051,32447,31871,43134,29982,31356,43896
32880,27641,43156,31697,30379,47335,32154,29878,44793,28919,33513,44948,33425,29846,40879,31659,31804,42650,31527,29484,43436,29778,28997,44367,33647,30749,43050,32682,29843,42617,32345,29742,42381,29577,31612,42485,33913,33354,41781,31609,33259,43081,32450,31874,43119,29992,31363,43900
32878,27631,43177,31700,30381,47338,32152,29876,44776,28916,33518,44951,33428,29848,40887,31664,31804,42652,31525,29488,43465,29783,29006,44374,33649,30746,43061,32683,29852,42621,32341,29740,42377,29576,31607,42488,33914,33359,41765,31611,33262,43061,32447,31877,43116,29990,31362,43885
32877,27634,43167,31694,30375,47340,32150,29869,44781,28918,33519,44948,33430,29853,40893,31666,31804,42651,31530,29488,43444,29778,29007,44384,33654,30755,43069,32682,29857,42599,32342,29743,42378,29576,31618,42501,33911,33347,41769,31610,33266,43082,32446,31869,43123,29990,31359,43900
