34370,32995,16018,34292,30171,18997,34708,32281,18342,35306,27658,12215,34191,34318,6210,34259,43477,58416,48490,35308,29139,31879,33929,63047,34646,32018,10444,33965,32711,14398,33352,33443,18320,37239,37553,6728,33169,34121,8445,36649,33882,4316,35162,37002,109,39412,38592,60348
34370,32999,16021,34288,30171,18994,34706,32277,18345,35310,27658,12198,34190,34321,6211,34257,43480,58399,48496,35305,29145,31875,33924,63099,34644,32023,10488,33961,32722,14404,33349,33450,18316,37241,37547,6723,33171,34113,8439,36651,33880,4299,35159,37004,112,39406,38595,60346
34371,32999,16033,34288,30178,19013,34710,32277,18329,35302,27674,12259,34187,34325,6184,34260,43496,58432,48488,35316,29159,31876,33919,63092,34643,32019,10445,33962,32710,14380,33350,33452,18315,37237,37554,6712,33170,34112,8442,36655,33892,4290,35160,36997,100,39410,38588,60325
34371,33000,16029,34290,30170,19028,34708,32285,18337,35311,27675,12241,34192,34316,6169,34262,43486,58408,48507,35303,29137,31875,33919,63103,34644,32029,10468,33960,32713,14390,33352,33448,18313,37241,37556,6722,33173,34122,8396,36644,33880,4361,35162,36998,101,39404,38592,60338
34375,33007,16029,34290,30177,19015,34702,32279,18339,35311,27662,12215,34182,34312,6238,34264,43484,58417,48509,35311,29143,31877,33924,63081,34643,32015,10471,33960,32711,14418,33356,33441,18327,37241,37554,6716,33169,34115,8421,36657,33890,4281,35154,36999,136,39414,38598,60334
34369,32997,16038,34290,30167,19006,34707,32281,18331,35307,27665,12202,34189,34321,6190,34263,43484,58433,48485,35307,29140,31876,33915,63091,34644,32025,10441,33958,32708,14398,33352,33454,18325,37231,37542,6716,33171,34120,8450,36647,33895,4312,35154,36994,148,39400,38580,60342
34372,32996,16033,34293,30185,19030,34705,32279,18351,35304,27678,12243,34187,34319,6195,34262,43479,58438,48495,35315,29148,31878,33922,63041,34643,32020,10446,33962,32703,14425,33352,33447,18324,37236,37551,6726,33166,34117,8438,36650,33885,4317,35151,36998,116,39394,38581,60379
34373,32992,16040,34292,30174,19012,34707,32278,18333,35304,27658,12200,34190,34325,6188,34260,43489,58426,48506,35315,29151,31880,33920,63053,34643,32013,10481,33961,32712,14409,33347,33443,18334,37240,37560,6694,33172,34113,8448,36648,33878,4384,35160,36994,127,39411,38594,60351
34371,32997,16013,34294,30179,19014,34707,32280,18333,35307,27674,12217,34194,34320,6176,34260,43478,58417,48513,35306,29145,31876,33919,63068,34647,32022,10478,33959,32712,14385,33348,33447,18329,37241,37548,6712,33170,34119,8428,36647,33890,4346,35158,36991,122,39406,38588,60367
34370,32995,16017,34291,30170,19007,34709,32286,18342,35310,27664,12195,34190,34309,6176,34258,43481,58443,48515,35310,29139,31877,33917,63091,34640,32017,10487,33963,32707,14410,33348,33438,18334,37237,37558,6719,33169,34116,8456,36647,33882,4345,35161,37005,97,39395,38578,60346
34373,32996,16029,34289,30175,19023,34709,32278,18332,35305,27668,12214,34194,34313,6237,34259,43478,58424,48515,35318,29142,31877,33920,63112,34644,32016,10484,33964,32712,14420,33352,33448,18313,37241,37550,6719,33168,34118,8426,36645,33883,4374,35152,36992,172,39410,38595,60357
34376,32999,16052,34287,30172,19032,34706,32282,18327,35304,27677,12232,34186,34323,6238,34261,43483,58428,48517,35316,29153,31877,33916,63057,34649,32012,10486,33960,32716,14413,33351,33447,18300,37236,37546,6717,33170,34122,8418,36647,33879,4376,35155,36999,133,39408,38592,60362
34373,32998,16016,34288,30177,19018,34709,32281,18357,35305,27670,12207,34192,34316,6193,34259,43483,58456,48500,35300,29164,31876,33928,63088,34641,32013,10456,33962,32704,14398,33350,33435,18314,37237,37553,6720,33169,34111,8447,36648,33887,4342,35159,37004,103,39407,38587,60371
34370,32995,16035,34290,30172,19020,34707,32284,18345,35309,27672,12225,34190,34317,6208,34255,43463,58419,48496,35315,29139,31878,33919,63048,34647,32019,10460,33962,32714,14424,33354,33443,18318,37240,37553,6717,33171,34118,8445,36649,33883,4304,35156,36997,105,39409,38597,60346
34371,33000,16027,34289,30173,19005,34705,32282,18351,35307,27665,12214,34191,34321,6199,34261,43480,58415,48523,35312,29142,31877,33921,63050,34642,32020,10479,33962,32707,14413,33352,33444,18334,37233,37549,6719,33169,34115,8426,36649,33883,4326,35158,37000,113,39407,38594,60361
34371,33003,16032,34286,30171,19018,34704,32281,18357,35316,27672,12223,34190,34318,6189,34261,43482,58413,48501,35311,29160,31877,33921,63048,34641,32025,10492,33963,32714,14406,33349,33446,18321,37236,37545,6739,33173,34124,8433,36648,33884,4349,35157,36994,147,39407,38591,60351
34369,33008,16022,34290,30181,19013,34703,32277,18333,35312,27659,12200,34192,34320,6208,34260,43478,58401,48506,35303,29155,31877,33919,63056,34643,32025,10474,33957,32715,14411,33348,33447,18339,37237,37552,6733,33170,34116,8431,36648,33885,4334,35161,36994,115,39419,38598,60410
34369,32996,16042,34291,30185,19016,34710,32282,18332,35306,27669,12218,34189,34315,6191,34261,43468,58425,48489,35304,29167,31875,33917,63076,34641,32017,10440,33961,32720,14396,33355,33446,18323,37234,37547,6694,33170,34119,8444,36653,33886,4311,35163,36999,138,39416,38593,60345
34373,33000,16016,34294,30171,19017,34710,32275,18336,35307,27667,12232,34191,34311,6215,34259,43483,58433,48506,35309,29150,31875,33921,63097,34639,32013,10496,33961,32711,14377,33350,33441,18319,37239,37547,6720,33171,34113,8446,36648,33876,4340,35158,36997,116,39409,38591,60349
34371,33004,16024,34291,30184,19008,34704,32289,18347,35309,27670,12218,34188,34314,6188,34261,43484,58436,48503,35305,29150,31877,33918,63089,34649,32021,10473,33958,32717,14419,33351,33450,18324,37236,37541,6731,33168,34113,8424,36649,33881,4355,35159,36996,124,39405,38589,60326
34373,32997,16005,34289,30168,19013,34708,32281,18343,35307,27668,12179,34187,34313,6241,34258,43474,58425,48502,35311,29171,31879,33925,63098,34646,32022,10469,33961,32715,14408,33352,33441,18316,37238,37559,6698,33170,34115,8449,36641,33891,4374,35156,36995,88,39415,38594,60337
34373,32999,16032,34291,30173,19028,34709,32285,18323,35311,27664,12195,34191,34322,6215,34256,43486,58413,48507,35312,29145,31880,33918,63136,34644,32020,10469,33958,32712,14418,33350,33440,18308,37244,37546,6716,33172,34118,8440,36647,33884,4370,35158,37003,97,39413,38595,60328
34372,32993,16020,34287,30178,19020,34704,32284,18324,35306,27677,12243,34191,34317,6198,34259,43497,58439,48488,35300,29160,31875,33915,63046,34640,32023,10469,33961,32716,14407,33348,33437,18318,37236,37541,6733,33171,34119,8426,36650,33886,4397,35160,36999,123,39406,38589,60351
34370,33002,16026,34288,30185,19021,34707,32278,18342,35307,27668,12214,34189,34313,6253,34257,43475,58444,48497,35311,29157,31875,33914,63105,34643,32014,10479,33963,32711,14401,33351,33441,18328,37238,37542,6729,33171,34118,8462,36646,33881,4378,35153,37000,158,39405,38584,60342
