0B0X,0B0Y,0B0Z,0B1X,0B1Y,0B1Z,0B2X,0B2Y,0B2Z,0B3X,0B3Y,0B3Z,0B4X,0B4Y,0B4Z,0B5X,0B5Y,0B5Z,0B6X,0B6Y,0B6Z,0B7X,0B7Y,0B7Z,0B8X,0B8Y,0B8Z,0B9X,0B9Y,0B9Z,0B10X,0B10Y,0B10Z,0B11X,0B11Y,0B11Z,0B12X,0B12Y,0B12Z,0B13X,0B13Y,0B13Z,0B14X,0B14Y,0B14Z,0B15X,0B15Y,0B15Z
24784,9885,7675,18732,24987,413,23069,17164,6168,18927,21489,22639,28306,21748,7720,22152,24088,4987,24372,17735,7194,23469,30460,5378,28840,22172,6746,26541,22491,4953,26035,21327,6013,25227,28269,6134,28139,23924,8464,23602,19802,6452,28268,14444,7136,25079,19172,9195
24777,9927,7676,18571,24954,269,23055,17152,6135,18836,21307,22862,28306,21772,7840,22116,24046,4850,24354,17696,7148,23486,30347,5246,28835,22193,6763,26540,22481,4952,26028,21326,6004,25233,28282,6093,28129,23918,8432,23592,19797,6475,28260,14412,7100,25081,19204,9232
24760,9912,7663,18457,24819,95,23047,17168,6107,18788,20871,23408,28306,21776,7716,22105,23950,4790,24346,17697,7109,23497,30056,5186,28830,22180,6734,26537,22482,4918,26015,21305,5961,25234,28276,6078,28137,23918,8447,23600,19822,6449,28243,14417,7078,25079,19210,9227
24692,9905,7645,17852,24638,2620,22942,17209,5882,18141,20022,23941,28283,21771,7789,22020,23747,4474,24302,17654,6967,23446,29583,4926,28817,22168,6695,26522,22432,4896,26012,21319,5951,25235,28252,6099,28133,23904,8417,23600,19833,6417,28242,14431,7057,25082,19220,9223
24628,9876,7602,17400,24375,2714,22846,17214,5571,17467,19192,24709,28273,21767,7743,21943,23620,4125,24258,17648,6860,23384,29181,4663,28806,22177,6708,26517,22404,4804,25987,21261,5869,25228,28233,6104,28122,23908,8419,23581,19805,6390,28236,14438,7054,25086,19257,9185
24599,9838,7600,17121,24295,2687,22835,17247,5508,17316,18910,25250,28254,21777,7715,21899,23503,3933,24221,17650,6855,23386,29038,4538,28801,22178,6694,26523,22408,4790,25973,21258,5862,25242,28227,6081,28121,23893,8443,23589,19814,6362,28246,14446,7049,25082,19255,9206
24575,9847,7554,16989,24085,2686,22802,17212,5394,17140,18258,25514,28260,21739,7697,21864,23439,3859,24221,17620,6799,23401,28911,4467,28812,22164,6711,26511,22390,4788,25975,21268,5852,25227,28228,6102,28121,23910,8464,23577,19823,6396,28242,14432,7031,25088,19253,9222
24569,9886,7583,16899,23964,2785,22798,17209,5371,17099,17899,26038,28247,21762,7707,21858,23346,3763,24216,17642,6807,23421,28607,4345,28803,22151,6683,26516,22389,4766,25970,21253,5849,25250,28229,6105,28110,23866,8419,23578,19839,6393,28245,14445,7001,25081,19249,9203
24555,9866,7570,16772,23843,2810,22783,17206,5358,17024,17565,26268,28241,21713,7612,21835,23318,3704,24202,17604,6770,23468,28485,4352,28798,22155,6685,26507,22353,4757,25963,21240,5824,25255,28220,5974,28117,23887,8420,23571,19812,6386,28230,14411,7011,25093,19263,9206
24531,9842,7566,16684,23673,2714,22780,17215,5278,16956,16965,26693,28229,21728,7680,21826,23241,3613,24191,17599,6720,23475,28226,4246,28797,22170,6724,26497,22345,4792,25976,21256,5805,25240,28200,6016,28117,23873,8435,23580,19826,6386,28237,14440,7033,25099,19288,9212
24522,9842,7559,16599,23605,2777,22746,17220,5226,16733,16679,26871,28226,21750,7649,21825,23223,3529,24183,17589,6712,23473,28155,4199,28804,22153,6708,26507,22364,4717,25966,21249,5817,25255,28227,5982,28107,23885,8453,23581,19823,6386,28235,14423,7028,25087,19232,9176
24492,9852,7563,16461,23527,2782,22719,17198,5183,16637,16012,27009,28227,21727,7635,21795,23141,3411,24176,17588,6660,23485,27954,4104,28795,22157,6701,26519,22346,4682,25970,21256,5755,25245,28197,6000,28109,23874,8428,23565,19800,6323,28241,14424,7002,25080,19241,9173
24483,9828,7534,16355,23379,2651,22719,17217,5089,16396,15714,27276,28225,21756,7662,21789,23132,3373,24144,17579,6623,23479,27865,4011,28791,22156,6671,26517,22347,4691,25954,21224,5781,25251,28196,6002,28114,23880,8424,23563,19818,6353,28230,14441,7037,25074,19253,9183
24453,9848,7565,16225,23327,2728,22665,17215,5016,16153,15259,27392,28221,21748,7646,21734,23051,3186,24133,17553,6588,23434,27748,3910,28787,22165,6696,26512,22347,4623,25947,21209,5759,25250,28192,6028,28113,23867,8434,23580,19832,6365,28220,14433,7016,25085,19268,9161
24433,9847,7513,15849,23285,2575,22630,17232,4809,15884,15034,27677,28200,21717,7615,21704,22972,3029,24121,17561,6538,23400,27677,3709,28784,22165,6699,26510,22323,4680,25948,21207,5743,25246,28186,6013,28102,23877,8432,23565,19825,6334,28225,14448,7031,25097,19269,9169
24397,9864,7517,15699,23216,2606,22583,17246,4743,15382,14568,27814,28198,21740,7624,21685,22933,2987,24101,17549,6541,23345,27517,3653,28777,22149,6662,26501,22296,4614,25931,21202,5777,25233,28194,6047,28104,23846,8423,23570,19829,6333,28207,14401,6970,25093,19282,9185
24372,9820,7503,15574,23176,2686,22561,17244,4645,15156,14274,28048,28192,21750,7574,21632,22832,2919,24072,17527,6429,23340,27414,3502,28774,22126,6663,26504,22311,4606,25923,21178,5729,25252,28183,6030,28108,23866,8417,23577,19823,6322,28205,14391,6963,25101,19261,9163
24347,9824,7474,15414,23139,2676,22553,17279,4552,14776,13977,28120,28177,21750,7593,21589,22767,2662,24059,17522,6394,23302,27130,3402,28767,22150,6666,26498,22289,4619,25925,21218,5727,25256,28186,5990,28098,23844,8441,23559,19822,6326,28216,14426,6960,25086,19279,9143
24323,9823,7480,15287,23014,2694,22504,17270,4467,14611,13472,28183,28176,21733,7589,21561,22662,2572,24042,17502,6347,23282,27013,3269,28770,22153,6635,26495,22279,4589,25918,21195,5711,25250,28156,5949,28099,23864,8434,23573,19840,6327,28202,14419,6981,25089,19289,9135
24312,9842,7437,15257,22992,2721,22495,17278,4402,14326,13275,28218,28169,21733,7568,21555,22650,2434,24039,17531,6265,23256,26887,3263,28768,22163,6646,26493,22270,4551,25916,21182,5703,25252,28181,5943,28087,23855,8395,23563,19857,6310,28212,14450,6989,25091,19282,9115
24291,9842,7425,15122,22889,2709,22483,17278,4356,14205,12786,28270,28160,21723,7558,21534,22569,2321,24006,17491,6243,23263,26608,3117,28756,22132,6641,26495,22270,4498,25910,21170,5690,25253,28168,5909,28094,23839,8387,23562,19861,6276,28212,14449,6998,25089,19314,9125
24274,9823,7404,15036,22716,2568,22446,17273,4305,13917,12448,28232,28165,21746,7588,21520,22496,2212,23984,17503,6256,23248,26431,3055,28760,22145,6623,26492,22261,4523,25899,21159,5639,25263,28172,5903,28098,23838,8435,23548,19848,6289,28201,14423,6954,25089,19326,9143
24257,9844,7403,15023,22579,2701,22439,17261,4209,13872,11585,28159,28143,21718,7523,21482,22447,2121,23981,17475,6181,23274,26034,2931,28757,22143,6617,26490,22243,4467,25898,21158,5676,25254,28147,5884,28090,23842,8395,23560,19870,6290,28205,14475,6963,25082,19319,9129
24237,9812,7399,14952,22421,2584,22424,17252,4178,13811,11056,28113,28132,21726,7509,21465,22304,1925,23963,17467,6181,23296,25787,2889,28742,22137,6649,26481,22217,4474,25883,21152,5626,25259,28124,5886,28082,23824,8407,23556,19865,6246,28190,14427,6913,25084,19333,9075
24248,9845,7422,14931,22041,2635,22427,17224,4167,13867,9907,28172,28132,21719,7520,21447,22252,1833,23952,17458,6144,23338,25280,2771,28742,22132,6607,26483,22202,4392,25879,21138,5613,25275,28116,5860,28074,23824,8399,23540,19851,6224,28188,14419,6934,25089,19344,9096
24239,9860,7440,14934,21838,2779,22428,17200,4166,13957,9323,28425,28128,21737,7547,21452,22147,1780,23946,17416,6093,23439,25030,2620,28735,22130,6632,26477,22208,4368,25882,21138,5591,25272,28087,5829,28078,23830,8397,23532,19865,6244,28175,14389,6898,25089,19363,9088
24242,9825,7437,14942,21626,2707,22439,17189,4190,14182,8188,28545,28138,21723,7483,21457,22091,1664,23942,17417,6114,23494,24646,2592,28740,22123,6609,26490,22200,4426,25877,21124,5578,25286,28100,5811,28069,23839,8419,23541,19859,6203,28178,14428,6908,25084,19354,9078
24238,9858,7435,14925,21264,2682,22444,17177,4175,14262,7649,28739,28132,21735,7502,21432,21984,1656,23940,17456,6098,23535,24460,2522,28739,22142,6644,26468,22167,4368,25873,21107,5587,25290,28090,5774,28068,23810,8408,23541,19868,6208,28166,14411,6910,25111,19409,9111
24232,9868,7432,14874,20898,2805,22418,17115,4134,14366,7025,28822,28128,21732,7510,21442,21866,1383,23948,17469,6072,23619,24158,2443,28736,22139,6623,26475,22135,4326,25871,21127,5542,25307,28078,5708,28071,23822,8368,23529,19888,6197,28180,14446,6919,25103,19405,9094
24216,9849,7451,14820,20478,2654,22408,17102,4119,14422,5791,28874,28130,21714,7497,21423,21794,1279,23921,17435,6029,23640,23982,2224,28726,22136,6618,26467,22123,4270,25863,21111,5583,25311,28058,5761,28066,23826,8407,23542,19890,6198,28179,14456,6916,25095,19378,9038
24189,9837,7442,14731,20211,2631,22388,17063,3975,14503,5104,28865,28121,21730,7513,21365,21718,1153,23896,17411,5938,23728,23655,2164,28742,22139,6575,26476,22119,4206,25845,21095,5527,25311,28039,5718,28062,23811,8377,23536,19883,6183,28170,14431,6888,25096,19395,9061
24179,9830,7378,14586,19938,2571,22381,17033,3932,14587,2636,28749,28110,21733,7488,21365,21562,916,23866,17406,5919,23823,23195,1833,28735,22133,6606,26451,22100,4169,25836,21073,5460,25330,28002,5652,28067,23806,8359,23529,19864,6158,28166,14430,6899,25098,19360,9013
24168,9851,7419,14506,19516,2572,22370,17012,3869,14579,1151,28787,28104,21723,7475,21341,21501,804,23848,17361,5878,23833,22765,1563,28719,22100,6556,26463,22090,4151,25827,21076,5488,25331,27964,5656,28051,23799,8381,23513,19857,6128,28168,14434,6881,25099,19344,8975
24147,9822,7370,14470,19347,2563,22344,16989,3822,14593,433,28844,28088,21701,7423,21328,21382,716,23841,17359,5777,23900,22627,1499,28724,22118,6572,26454,22067,4187,25821,21064,5420,25326,27966,5657,28060,23804,8413,23520,19840,6119,28156,14434,6842,25102,19367,8995
24117,9797,7384,14247,19164,2727,22328,16980,3748,14578,372,28856,28087,21726,7446,21301,21306,513,23819,17343,5734,23918,22365,1257,28713,22110,6546,26457,22040,4053,25806,21057,5398,25333,27949,5618,28052,23818,8400,23509,19838,6095,28155,14446,6824,25103,19337,8972
24095,9812,7339,14166,18792,2608,22325,16959,3601,14551,2580,28868,28075,21717,7443,21280,21194,426,23812,17350,5680,23969,22260,1161,28709,22105,6526,26459,22025,4089,25810,21059,5402,25340,27943,5606,28051,23790,8377,23505,19842,6093,28151,14423,6842,25105,19349,8978
24065,9809,7359,14062,18565,2784,22288,16907,3565,14673,2643,28926,28079,21712,7431,21260,21135,219,23800,17345,5677,24011,21980,1055,28705,22125,6557,26439,22004,4015,25800,21038,5382,25333,27942,5557,28049,23791,8377,23513,19840,6075,28148,14437,6834,25100,19326,8973
24060,9825,7349,13867,18343,2726,22289,16898,3439,14731,2739,29035,28071,21688,7366,21231,21000,135,23784,17360,5601,24087,21850,820,28710,22129,6570,26439,22013,3980,25800,21039,5382,25344,27921,5652,28052,23783,8332,23510,19802,6039,28158,14452,6856,25103,19323,8959
24016,9844,7344,13738,17971,2595,22264,16886,3371,14661,2586,29069,28062,21711,7391,21218,20937,2669,23754,17324,5543,24081,21527,704,28694,22112,6535,26446,21967,4022,25789,21034,5354,25356,27901,5506,28044,23809,8364,23512,19798,6067,28141,14426,6817,25116,19307,8958
24011,9820,7307,13612,17801,2696,22232,16862,3245,14603,2723,29063,28055,21698,7394,21159,20881,2789,23736,17314,5510,24106,21399,458,28697,22127,6555,26438,21955,3978,25778,20999,5339,25371,27883,5583,28050,23771,8371,23507,19785,6016,28151,14428,6814,25118,19294,8916
23953,9802,7290,13256,17298,2656,22221,16847,3073,14494,2608,29032,28035,21722,7352,21100,20653,2588,23704,17293,5400,24130,21103,247,28679,22088,6544,26435,21920,3856,25769,20977,5284,25366,27890,5486,28036,23767,8362,23490,19793,5998,28134,14398,6789,25122,19313,8957
23909,9805,7242,13178,17132,2690,22207,16836,3021,14523,2560,29003,28027,21699,7347,21092,20550,2742,23684,17298,5380,24155,20962,75,28674,22106,6534,26439,21915,3900,25754,20978,5319,25370,27861,5504,28032,23768,8349,23497,19803,5996,28126,14412,6778,25115,19335,8914
23881,9777,7222,12948,16988,2753,22195,16810,2928,14552,2728,29059,28017,21677,7295,21061,20500,2594,23686,17321,5289,24183,20711,2776,28664,22078,6492,26421,21875,3883,25757,20992,5271,25374,27861,5491,28033,23776,8371,23501,19806,6012,28129,14403,6763,25121,19316,8911
23890,9799,7246,12856,16715,2710,22192,16772,2748,14662,2592,29311,28006,21703,7325,21046,20393,2723,23656,17305,5217,24274,20567,2803,28668,22093,6486,26425,21864,3858,25725,20945,5193,25377,27864,5518,28022,23767,8345,23492,19803,5998,28111,14425,6741,25121,19334,8917
23866,9777,7198,12786,16571,2748,22195,16760,2720,14866,2617,29407,28010,21703,7313,21032,20360,2567,23643,17318,5226,24333,20384,2585,28679,22117,6500,26435,21878,3774,25724,20973,5221,25392,27857,5465,28027,23766,8364,23500,19797,5981,28116,14417,6761,25129,19323,8891
23854,9788,7208,12586,16403,2672,22176,16738,2615,15037,2595,29391,27997,21704,7303,21010,20230,2722,23622,17279,5106,24401,20267,2749,28666,22100,6480,26420,21846,3817,25723,20955,5173,25414,27860,5387,28023,23756,8332,23488,19777,5950,28113,14408,6704,25124,19326,8880
23823,9792,7194,12489,15964,2773,22171,16676,2576,15189,2561,29339,28002,21713,7244,21005,20178,2713,23619,17270,5075,24436,19999,2724,28656,22090,6472,26422,21839,3770,25715,20933,5188,25407,27831,5491,28030,23763,8382,23482,19788,5945,28114,14405,6734,25141,19336,8864
23821,9813,7213,12341,15740,2675,22171,16657,2432,15241,2660,29329,28004,21708,7278,20953,20118,2630,23600,17308,5084,24481,19886,2612,28659,22097,6457,26413,21819,3726,25714,20934,5145,25412,27822,5417,28014,23768,8365,23477,19790,5966,28101,14385,6702,25138,19314,8865
23760,9773,7165,12159,15619,2602,22143,16631,2303,15179,2788,29287,27973,21722,7296,20928,19948,2736,23569,17293,4959,24493,19571,2725,28653,22091,6451,26397,21780,3686,25689,20928,5130,25437,27820,5337,28020,23762,8346,23489,19795,5900,28095,14420,6685,25131,19320,8860
23747,9780,7136,12031,15325,2614,22117,16607,2233,15170,2692,29138,27965,21689,7250,20883,19886,2591,23543,17282,4926,24531,19370,2657,28636,22072,6408,26404,21765,3634,25684,20888,5105,25437,27827,5268,28007,23774,8349,23468,19790,5919,28097,14405,6692,25128,19328,8839
23689,9717,7063,11946,15184,2648,22118,16609,2045,15128,2740,29018,27964,21687,7213,20874,19720,2764,23535,17311,4835,24545,18939,2764,28631,22075,6400,26392,21743,3629,25669,20874,5034,25426,27824,5309,27995,23731,8345,23468,19789,5861,28082,14428,6701,25138,19343,8821
23679,9762,7085,11752,15046,2680,22103,16587,1954,15099,2714,28915,27938,21670,7180,20821,19628,2577,23492,17293,4741,24555,18694,2649,28634,22086,6428,26404,21736,3489,25658,20856,5038,25449,27804,5319,28001,23748,8359,23462,19796,5848,28070,14410,6647,25128,19350,8823
23634,9765,7083,11655,14795,2680,22093,16564,1764,15081,2582,28812,27936,21704,7182,20803,19494,2638,23470,17263,4648,24571,18347,2784,28625,22080,6411,26391,21694,3512,25629,20817,4917,25446,27798,5241,28006,23735,8328,23454,19801,5833,28067,14423,6651,25127,19357,8801
23581,9731,7060,11555,14673,2759,22049,16553,1687,15096,2652,28757,27918,21692,7166,20764,19399,2790,23443,17252,4592,24606,18205,2764,28615,22089,6430,26391,21703,3444,25637,20820,4977,25459,27815,5212,27986,23717,8319,23453,19796,5803,28068,14414,6612,25150,19384,8811
23569,9741,7009,11362,14573,2566,22055,16511,1535,15136,2592,28769,27912,21676,7106,20726,19252,2652,23412,17242,4464,24638,17919,2629,28611,22095,6388,26384,21674,3448,25619,20827,4934,25454,27777,5264,27987,23722,8341,23461,19790,5787,28064,14416,6623,25143,19378,8789
23532,9742,6976,11253,14353,2642,22059,16512,1397,15192,2673,28765,27907,21671,7131,20706,19192,2614,23392,17281,4475,24671,17818,2661,28601,22076,6345,26375,21651,3422,25617,20818,4945,25459,27800,5277,27972,23713,8299,23449,19799,5786,28056,14417,6609,25143,19360,8774
23524,9745,6947,11206,14262,2742,22047,16472,1284,15249,2815,28666,27899,21684,7096,20683,19151,2766,23365,17258,4419,24726,17709,2769,28598,22072,6333,26374,21653,3390,25593,20792,4877,25466,27799,5194,27975,23735,8341,23448,19805,5791,28051,14437,6608,25138,19375,8781
23481,9729,6947,10991,14108,2788,22025,16378,1208,15445,2606,28546,27879,21696,7108,20653,19001,2647,23362,17281,4331,24739,17373,2628,28599,22069,6375,26367,21602,3353,25584,20809,4869,25472,27779,5188,27984,23695,8325,23439,19776,5721,28048,14390,6596,25161,19377,8786
23459,9745,6908,10960,13725,2779,22021,16361,965,15503,2718,27991,27873,21680,7045,20632,18908,2730,23322,17255,4279,24822,17157,2773,28593,22068,6344,26373,21593,3249,25586,20785,4809,25488,27759,5191,27965,23686,8307,23438,19768,5718,28046,14386,6552,25153,19335,8733
23406,9728,6907,10870,13519,2655,22007,16333,847,15663,2604,27780,27866,21662,7048,20572,18692,2798,23289,17241,4083,24854,16645,2751,28577,22057,6357,26361,21556,3239,25550,20757,4788,25499,27764,5126,27966,23672,8327,23437,19760,5707,28032,14391,6530,25162,19352,8774
23398,9763,6881,10742,13377,2629,22003,16270,674,15747,2644,27542,27846,21667,7027,20550,18594,2789,23268,17257,4007,24928,16415,2593,28578,22062,6327,26352,21514,3169,25544,20722,4700,25501,27759,5076,27956,23671,8302,23429,19762,5676,28025,14413,6509,25160,19343,8686
23346,9721,6822,10683,13073,2590,21990,16255,576,15943,2800,27019,27843,21663,7011,20506,18390,2599,23253,17248,3926,24985,15876,2804,28560,22065,6332,26348,21481,3133,25538,20714,4701,25497,27730,5145,27951,23677,8319,23420,19741,5648,28019,14404,6520,25181,19346,8672
23325,9729,6768,10665,12939,2633,21995,16196,474,16086,2769,26765,27827,21680,6995,20500,18306,2672,23213,17244,3844,25078,15667,2681,28556,22055,6268,26350,21444,3050,25514,20690,4697,25529,27743,5120,27935,23656,8263,23426,19740,5605,28012,14386,6470,25160,19323,8631
23287,9743,6778,10557,12761,2750,21997,16160,354,16230,2639,26541,27818,21639,6931,20471,18181,2757,23180,17233,3761,25140,15325,2785,28561,22080,6340,26339,21425,2995,25511,20687,4659,25536,27741,5025,27946,23672,8277,23418,19728,5629,28008,14413,6491,25179,19355,8679
23290,9739,6771,10501,12543,2667,21987,16115,273,16618,2737,26542,27797,21644,7003,20437,18080,2699,23166,17235,3737,25214,15207,2618,28537,22058,6260,26338,21400,3009,25496,20655,4594,25551,27745,5031,27940,23663,8298,23422,19751,5590,27999,14399,6443,25168,19358,8632
23264,9717,6743,10432,12431,2652,22004,16062,182,16856,2709,26770,27801,21675,6941,20437,18053,2634,23171,17259,3703,25315,15025,2723,28540,22041,6276,26339,21388,2966,25495,20662,4582,25550,27766,5037,27937,23645,8272,23409,19734,5581,28003,14397,6441,25169,19359,8654
23234,9731,6749,10256,12343,2759,22007,16055,57,17168,2746,26966,27780,21655,6884,20433,17956,2645,23137,17237,3656,25363,14953,2814,28535,22038,6294,26349,21411,2895,25489,20643,4582,25580,27775,4996,27926,23645,8282,23420,19751,5592,28001,14417,6458,25185,19402,8658
23194,9720,6677,10205,12225,2607,22007,16016,2728,17325,2597,27485,27783,21652,6884,20417,17890,2733,23138,17248,3615,25438,14847,2698,28530,22048,6239,26335,21391,2901,25483,20661,4598,25567,27767,4997,27936,23670,8288,23417,19728,5522,27996,14435,6479,25169,19353,8635
23178,9705,6635,10072,12100,2591,21998,15988,2808,17644,2714,27829,27772,21639,6898,20375,17795,2721,23124,17252,3558,25498,14831,2684,28536,22052,6241,26350,21384,2914,25480,20627,4553,25585,27787,5028,27932,23638,8285,23411,19733,5566,28004,14421,6434,25185,19394,8669
23169,9728,6643,9931,12092,2725,22000,15954,2702,17817,2573,28146,27763,21646,6899,20365,17782,2751,23120,17286,3528,25568,14756,2585,28526,22038,6231,26339,21385,2871,25471,20634,4568,25586,27805,4995,27933,23633,8276,23409,19740,5582,28005,14413,6447,25179,19368,8632
23124,9700,6563,9849,11929,2609,22000,15911,2602,18136,2757,28773,27750,21627,6839,20350,17678,2593,23107,17267,3467,25607,14701,2757,28540,22059,6234,26330,21345,2939,25457,20645,4565,25589,27793,5101,27938,23640,8318,23411,19716,5566,27994,14420,6460,25184,19359,8655
23102,9676,6558,9765,11820,2758,21990,15861,2653,18362,2611,28995,27759,21657,6864,20375,17684,2744,23103,17255,3388,25698,14625,2679,28530,22061,6262,26341,21348,2889,25472,20639,4508,25595,27819,5017,27925,23627,8241,23410,19749,5566,28000,14423,6436,25185,19359,8619
23076,9685,6544,9682,11771,2802,21993,15847,2594,18567,2794,29213,27731,21634,6843,20351,17602,2645,23085,17266,3368,25754,14630,2628,28520,22035,6222,26337,21326,2875,25467,20629,4531,25601,27817,5031,27925,23606,8277,23431,19755,5528,27988,14406,6440,25176,19356,8651
23065,9677,6520,9655,11538,2791,21996,15774,2752,19037,2735,29174,27748,21653,6790,20351,17598,2776,23070,17277,3376,25849,14663,2605,28516,22034,6224,26341,21333,2859,25458,20622,4505,25612,27818,5038,27925,23634,8277,23414,19735,5536,27998,14421,6438,25189,19341,8631
23048,9673,6495,9575,11320,2575,21998,15745,2630,19305,2563,28976,27738,21631,6813,20375,17559,2713,23064,17265,3309,25888,14607,2771,28513,22037,6225,26335,21324,2878,25463,20607,4527,25598,27803,5111,27918,23604,8280,23419,19723,5556,27996,14397,6420,25192,19347,8615
23023,9639,6465,9523,11153,2646,21993,15680,2798,19958,2781,28919,27732,21638,6837,20346,17501,2584,23081,17273,3308,26032,14637,2639,28513,22038,6230,26330,21294,2881,25446,20618,4513,25628,27814,5033,27927,23621,8256,23416,19716,5545,27979,14399,6413,25181,19327,8632
23028,9643,6474,9476,10852,2801,21998,15625,2771,20285,2795,28915,27729,21616,6777,20361,17478,2797,23086,17269,3291,26086,14757,2661,28516,22025,6220,26339,21310,2864,25460,20616,4521,25635,27813,5025,27929,23612,8240,23421,19696,5557,28000,14428,6427,25188,19324,8638
23004,9618,6463,9416,10727,2814,22011,15631,2755,20907,2668,29018,27741,21624,6812,20379,17512,2614,23095,17297,3367,26119,14829,2684,28515,22047,6238,26354,21329,2834,25455,20620,4501,25641,27808,5026,27922,23625,8252,23428,19707,5534,27998,14413,6433,25191,19322,8641
23023,9626,6492,9260,10596,2616,22008,15590,2780,21177,2805,29151,27747,21624,6851,20391,17527,2724,23114,17322,3361,26197,15003,2763,28518,22034,6211,26343,21295,2928,25472,20625,4513,25639,27808,5046,27928,23618,8263,23428,19707,5563,27987,14407,6452,25184,19306,8627
23030,9658,6485,9195,10405,2706,21995,15559,2703,21548,2728,29185,27736,21608,6848,20403,17537,2774,23122,17305,3369,26230,14983,2733,28516,22049,6249,26343,21317,2881,25464,20648,4560,25644,27797,5075,27924,23639,8272,23417,19671,5548,27993,14385,6402,25190,19321,8636
23009,9650,6514,9185,10369,2756,22019,15586,2737,21653,2658,29157,27737,21629,6841,20399,17549,2752,23118,17306,3382,26242,14959,2770,28532,22043,6215,26336,21286,2957,25451,20612,4514,25651,27810,5063,27935,23633,8284,23427,19664,5533,28001,14390,6447,25187,19324,8667
23029,9641,6482,9114,10370,2568,22012,15616,2744,21742,2694,29237,27746,21633,6851,20408,17575,2728,23118,17310,3387,26228,14916,2711,28527,22054,6278,26355,21334,2892,25462,20629,4518,25647,27797,5084,27926,23621,8274,23423,19668,5562,27997,14363,6427,25184,19288,8606
23039,9664,6543,9082,10363,2706,22024,15650,2592,21759,2815,29348,27736,21625,6831,20431,17613,2676,23121,17301,3410,26232,14934,2807,28525,22036,6208,26335,21312,2898,25457,20608,4539,25636,27806,4999,27924,23648,8311,23432,19676,5553,27993,14361,6412,25185,19303,8621
23055,9648,6550,9038,10400,2664,22026,15648,2570,21789,2645,29830,27751,21641,6861,20404,17617,2674,23133,17336,3422,26223,15066,2565,28520,22049,6276,26343,21332,2907,25469,20640,4539,25631,27805,5048,27936,23639,8306,23426,19677,5569,28003,14386,6452,25186,19316,8605
23057,9632,6555,8972,10487,2752,22045,15744,2788,21805,2590,30110,27779,21650,6878,20417,17730,2728,23149,17338,3539,26178,15141,2665,28526,22048,6251,26348,21368,2921,25476,20655,4565,25632,27815,5069,27934,23641,8300,23429,19689,5584,28008,14418,6494,25175,19326,8669
23106,9633,6593,8975,10640,2660,22055,15758,2645,21818,2635,30656,27772,21649,6892,20446,17786,2612,23177,17368,3590,26172,15500,2793,28545,22073,6236,26343,21377,2990,25496,20683,4623,25607,27816,5164,27943,23637,8277,23432,19698,5612,28003,14373,6478,25185,19340,8653
23133,9672,6659,8959,10722,2698,22070,15841,2734,21807,2690,30875,27779,21644,6868,20477,17987,2567,23199,17379,3749,26123,15644,2673,28542,22060,6284,26351,21404,3027,25509,20702,4648,25616,27817,5114,27951,23636,8265,23427,19722,5605,28001,14375,6483,25184,19353,8701
23137,9638,6663,8965,10753,2596,22078,15866,2704,21810,2775,31172,27797,21657,6911,20496,18055,2747,23215,17398,3775,26068,16031,2608,28552,22086,6303,26361,21451,3105,25515,20728,4694,25606,27819,5160,27955,23667,8296,23432,19724,5636,28021,14422,6519,25169,19362,8686
23163,9619,6694,8972,10897,2782,22113,15907,2623,21841,2766,31242,27802,21673,6941,20493,18217,2676,23223,17391,3862,26038,16255,2643,28562,22072,6311,26352,21464,3119,25538,20724,4720,25592,27821,5161,27959,23654,8296,23427,19765,5673,28032,14427,6544,25170,19386,8714
23222,9608,6715,9003,10930,2774,22134,15940,2751,21884,2763,31014,27816,21676,6989,20535,18313,2596,23274,17449,3996,26018,16629,2767,28569,22076,6325,26359,21472,3190,25544,20759,4738,25592,27808,5162,27969,23692,8293,23421,19737,5659,28028,14437,6545,25160,19374,8752
23266,9629,6847,9175,10911,2723,22163,15947,415,22112,2763,30792,27843,21668,6992,20567,18454,2773,23304,17453,4135,26034,16734,2582,28581,22086,6338,26363,21500,3201,25548,20780,4785,25580,27792,5154,27967,23635,8290,23436,19739,5694,28039,14403,6561,25179,19368,8766
23361,9645,6893,9234,10912,2788,22238,15989,687,22361,2700,31068,27861,21670,7059,20603,18549,2560,23379,17468,4296,26097,16824,2787,28594,22092,6360,26363,21512,3253,25567,20792,4815,25587,27777,5180,27981,23694,8321,23430,19725,5697,28047,14393,6564,25165,19325,8718
23433,9674,6930,9411,10850,2623,22276,15994,1357,22627,2666,30786,27890,21711,7092,20688,18635,2574,23441,17522,4388,26149,16845,2658,28604,22103,6329,26373,21542,3270,25580,20804,4877,25577,27764,5140,27994,23724,8343,23441,19701,5724,28054,14404,6597,25146,19279,8702
23546,9682,7106,9711,10798,2768,22374,16041,1712,23102,2666,30798,27934,21692,7094,20745,18820,2714,23486,17501,4604,26231,16970,2575,28622,22116,6401,26370,21566,3315,25618,20857,4943,25589,27748,5244,27996,23720,8339,23436,19675,5747,28066,14427,6648,25154,19251,8673
23602,9699,7146,9888,10953,2629,22413,16118,1960,23263,2610,30980,27956,21731,7199,20840,18940,2726,23529,17526,4722,26242,17048,2570,28632,22108,6415,26369,21597,3377,25612,20864,4969,25559,27733,5273,27990,23728,8328,23440,19666,5700,28074,14399,6610,25157,19260,8703
